,Unnamed: 0.1,Unnamed: 0,original,duplicate
187,187,187,241735,"{51705: 0.984612176010677, 5711: 0.9828770986197902, 28941: 0.9825811398435791, '232840': 0.9811281153970765, '233444': 0.9810140682310241}"
188,188,188,241736,"{53563: 0.9974266079329319, '241229': 0.9964382082971919, 21959: 0.9965823903814531, 49636: 0.9965748663512475}"
189,189,189,241746,"{'238873': 0.9881856260722508, 49777: 0.9892564364296673, 64436: 0.9890471890940701, 35683: 0.9883367449606063}"
190,190,190,241786,"{40540: 0.9885392367083241, 2741: 0.9883558034204579, '99739': 0.9873646852451547, 51451: 0.9870176429365666, 28482: 0.9867442739241393}"
191,191,191,241797,"{128: 0.9721254982059784, 18: 0.9696460428461695, '239418': 0.9687262300996612, 64889: 0.9687564439094548}"
192,192,192,241824,"{48993: 0.9843106878820463, '203442': 0.9833643677185697, 29307: 0.9833021975880204, 26415: 0.9826012634464454, '223572': 0.9824963241388446}"
193,193,193,242181,"{'225933': 0.9809396433964647, 17659: 0.9804505018183273, 36813: 0.9801567060018903, 72081: 0.9800634053104819}"
194,194,194,242300,"{79429: 0.9928015794915335, '168922': 0.9901134991181261, 51937: 0.9914964570378917, 50176: 0.9912645287045212}"
195,195,195,242322,"{39440: 0.9831758008835519, '238544': 0.9829046343994448, 22748: 0.9813563009710902, 23471: 0.9811535273413764, 25651: 0.9805422211868005}"
196,196,196,242404,"{'242208': 0.9790274419819872, 11450: 0.9818748191014914, 18: 0.9792903379579118, 54: 0.979037984831059}"
197,197,197,242499,"{'132721': 0.9897626619912965, 267: 0.9899780807318893, 62313: 0.9895022849501452, 57046: 0.9893296568798645}"
198,198,198,242544,"{267: 0.9861790747722927, 13985: 0.9856842774806012, '184860': 0.9849272394017231, 15440: 0.98412216084147}"
199,199,199,242580,"{40278: 0.9916848967963678, 75430: 0.991682275629457, '234875': 0.9914298043938408, 81354: 0.9910607513272663}"
200,200,200,242634,"{'238969': 0.9745489807094684, 250: 0.9760528583455971, 50415: 0.9751255046909545, 6115: 0.974210702891732}"
201,201,201,242680,"{26895: 0.9920838998381346, '214092': 0.9909990685994124, 28208: 0.9901874694373598, '235759': 0.9899903047962973, 1183: 0.9896157121451019}"
202,202,202,242716,"{47783: 0.9778920111033521, '242715': 0.9762791536914311, 29385: 0.976525289923166, 23427: 0.9748587423151084}"
203,203,203,242718,"{14112: 0.9788466399753296, '69007': 0.9785335093232813, 6187: 0.9782328900353124, '89672': 0.9780950761588343, 12: 0.9777755494997805}"
204,204,204,242894,"{'217370': 0.969947446408702, 48136: 0.9693913098761167, 275: 0.968912730881133, 9458: 0.9687021886519634}"
205,205,205,243047,"{'239537': 0.9864495337129878, 10744: 0.9858581533110814, 13281: 0.9852791913918192, 18: 0.9852429511873593}"
206,206,206,243073,"{78248: 0.9850610902653747, 34978: 0.9849692347935406, 69259: 0.9849424330716682, 3191: 0.9847442038548218, '214092': 0.9840075476136488}"
207,207,207,243209,"{60111: 0.9925526979898138, '242815': 0.9897009512635341, 29058: 0.9899204235072668, 78345: 0.9894424166944223}"
208,208,208,243347,"{78815: 0.9825219798335156, '212265': 0.9821426938336872, 63687: 0.9817981747877651, 74676: 0.9817914342592613}"
209,209,209,243396,"{64316: 0.9833725379592951, '204523': 0.9822800445992084, 26032: 0.981942461914718, 561: 0.9814236869451376, '208829': 0.9812110427475917}"
210,210,210,243507,"{'236724': 0.9756842208074669, 4629: 0.9748288459183686, 45505: 0.9742093033214426, 1238: 0.9740286572850276, '238033': 0.9738463741961214}"
211,211,211,243677,"{69761: 0.9972059052742508, '241461': 0.9968586065279178, 2806: 0.9967116550940186, 48117: 0.9966982216767679, '240033': 0.9965799613861782}"
212,212,212,243706,"{15144: 0.983813765972418, '231776': 0.9795392887361918, 12282: 0.9795127886422985, 67929: 0.9791007061089531, '235763': 0.9778432343767218}"
213,213,213,243790,"{77199: 0.9950212569706766, '116661': 0.9948914630196917, '97107': 0.9948843223410319, 73151: 0.9947826866724017, 18572: 0.9943775952003072}"
214,214,214,243824,"{16063: 0.9860534725240453, 41369: 0.9855074669812485, 18833: 0.9852219525989775, '209194': 0.9841449465135811}"
215,215,215,243906,"{38545: 0.9898488537705515, '198177': 0.9879693197078679, 9646: 0.988057147638758, 39821: 0.9880160089345473}"
216,216,216,243959,"{31808: 0.9791445359134803, '227665': 0.9733560745686165, 4188: 0.9734890371037387, 24557: 0.9734805589775523}"
217,217,217,244090,"{'130182': 0.995596594745498, 23643: 0.9959117076979865, 83149: 0.995689562691274, 43749: 0.995557315520763}"
218,218,218,244145,"{5539: 0.9912080913508164, '187345': 0.9893773212402894, 74208: 0.9896839420237162, 17338: 0.9894511390272819}"
219,219,219,244160,"{3087: 0.9924108784504357, '244121': 0.9918633542729924, 81672: 0.9916642160611137, 9755: 0.9915944045894681, 49949: 0.9915863918006691}"
220,220,220,244176,"{5443: 0.9905023603490513, 41874: 0.9899250565163282, 53237: 0.9893361801020841, 52694: 0.9891760413651804, '240073': 0.9889690358508593}"
221,221,221,244181,"{19060: 0.9815222236055504, 275: 0.9812121701453173, 32236: 0.9806040356027422, 33507: 0.9804957655915862, '244108': 0.9800699947027096}"
222,222,222,244182,"{60428: 0.9833522220479672, 17659: 0.9829093796852582, 66297: 0.982081624806373, '205736': 0.9815986666530333}"
223,223,223,244199,"{22952: 0.981627769124034, 6411: 0.9809679189917175, 47783: 0.9794137570396398, '238738': 0.9763297439838051}"
224,224,224,244257,"{36257: 0.9871553553796892, 21090: 0.9871012858038498, '159259': 0.9864231046798185, 15224: 0.9867272694290405}"
225,225,225,244340,"{474: 0.9845937156917769, '237830': 0.9814963262092203, 41369: 0.9799641261159583, 27413: 0.9795878832198645, 4944: 0.9787359855950342}"
226,226,226,244354,"{57494: 0.9667781451865424, 49036: 0.963701422103224, '143207': 0.9590612717698209, 52207: 0.9578048528745382}"
227,227,227,244360,"{61115: 0.9900667926165451, '235759': 0.9899679474881885, 58527: 0.9897406517837276, 71950: 0.9891550016860666, '238873': 0.9889201492143125}"
228,228,228,244361,"{'240033': 0.9713219915206691, 10835: 0.9706189745506191, '241461': 0.9698396435891394, 27144: 0.9697132508564847, 54007: 0.9694324662185431}"
229,229,229,244407,"{7998: 0.9761297669133656, 16335: 0.9756233880736122, 5765: 0.9750194300225186, 71348: 0.9749617613048333, '230449': 0.9749044596638146}"
230,230,230,244425,"{'163949': 0.9836232447980797, 2003: 0.9839559225911637, 225: 0.9825382183383035, 591: 0.9821852280285156}"
231,231,231,244465,"{'235018': 0.9775977647526025, '235373': 0.9769933032992686, 47783: 0.9763102764197801, 8746: 0.9757214804231653, 48502: 0.974827957085952}"
232,232,232,244499,"{55832: 0.9803720281605195, 17659: 0.9788930478207857, '151322': 0.977359220538615, 15079: 0.9772386751116595}"
233,233,233,244536,"{31945: 0.9863888684371764, '157344': 0.9845473695597404, 38953: 0.9849689993183778, 64436: 0.9847755213784304}"
234,234,234,244652,"{'228359': 0.9908485215301619, 30935: 0.9913828508240724, 38381: 0.9911790411164927, 33901: 0.990422577562565}"
235,235,235,244659,"{'244596': 0.9937859122777906, 51711: 0.9939367393187131, 5539: 0.9938489115357475, 20998: 0.9937941247130422}"
236,236,236,244972,"{40994: 0.989551748937884, '244581': 0.9876217762815869, 63851: 0.9891450609818665, 17037: 0.9881843110454854}"
237,237,237,245019,"{73394: 0.9826950763740211, '107436': 0.9825435082482804, 84326: 0.9818701252169486, 5892: 0.981735718465929, 33215: 0.9808225713372457}"
238,238,238,245035,"{54356: 0.9870149211153021, '241384': 0.9865803301650442, 26557: 0.9865580884272056, 5123: 0.9864538361078095}"
239,239,239,245137,"{12: 0.9791274135880996, 1602: 0.9790406237720964, '157066': 0.9782774892954101, 47783: 0.9771387441547552, '121927': 0.9771197886099091}"
240,240,240,245367,"{'243352': 0.9655180336915976, 3089: 0.9668397209114805, 5765: 0.9656319900962484, 33239: 0.9651399456298912}"
241,241,241,245425,"{2053: 0.9748108692601943, 4188: 0.9738612407276019, 47488: 0.9738358052446132, 10835: 0.9730806398225247, '241461': 0.9727583358982603}"
242,242,242,245527,"{'238738': 0.9770058287373496, 22628: 0.9761300943317204, 84816: 0.9748754962634283, 9458: 0.9736218339894871, 48502: 0.9734861103037261}"
243,243,243,245664,"{1686: 0.9859731428421687, 1297: 0.9849778311177132, 10006: 0.9847033916304855, '219946': 0.9822330757773625}"
244,244,244,245784,"{65407: 0.994271351470024, '238435': 0.9934119088684997, 51238: 0.9927148853246225, 48833: 0.9923343290747858, '241746': 0.9918647018197427}"
245,245,245,245964,"{'239869': 0.9751848737594018, 38470: 0.9724680404505499, 6078: 0.9708636223397192, 48082: 0.9704139652695778, 73694: 0.9701226250518059}"
246,246,246,245977,"{5539: 0.9917167861888403, '76257': 0.98997704422318, 44936: 0.9903828604255599, 48575: 0.9901587417957934}"
247,247,247,246092,"{28974: 0.9849198795677997, '243033': 0.9829012925412661, 30684: 0.9827846803832309, 9097: 0.9824445485615103, 45263: 0.9822212874745594}"
248,248,248,246301,"{68632: 0.981320412549157, 1653: 0.9803873182531317, '214092': 0.9796597875226293, 55681: 0.9790543641174267, '243073': 0.9788022014424027}"
249,249,249,246403,"{'104566': 0.9869456919971799, 6429: 0.9884463174382292, 24441: 0.9872561566636074, 127: 0.9871518597445731}"
250,250,250,246411,"{24652: 0.9836321523184618, '241671': 0.9804947856378948, 17659: 0.9808385362311262, 14473: 0.9802594486873787}"
251,251,251,246417,"{'244703': 0.9849129232821067, 59015: 0.9862456402454284, 70483: 0.9856035725920939, 42599: 0.9854255098137191}"
252,252,252,246425,"{6221: 0.9767962668465509, 13985: 0.9754146013502073, '80136': 0.9725778490265209, 44797: 0.9733604482319347}"
253,253,253,246488,"{46556: 0.9845932945059916, 52332: 0.9842394605047882, '240712': 0.9831565716077878, 18524: 0.9830114630042408, 15218: 0.9827348133991285}"
254,254,254,246593,"{51883: 0.9924906946588473, '222973': 0.991138914043458, 4882: 0.9917822685769615, 56839: 0.9912234837374694}"
255,255,255,246609,"{47783: 0.9689512029548891, 11061: 0.9684991513290537, 9876: 0.9681474982696584, '244407': 0.9673697175254475, '230449': 0.9672543190176793}"
256,256,256,246963,"{'176421': 0.9893889658899908, '99458': 0.9886858060212547, 33493: 0.9883080687534274, 28482: 0.988285713798269, 8060: 0.9881876354810796}"
257,257,257,247047,"{63672: 0.9758099607435629, '239374': 0.9708837981905336, 2053: 0.9715919078955073, 68632: 0.9710782812876385}"
258,258,258,247069,"{'204333': 0.9723421240235882, 12685: 0.9704752070035809, 10169: 0.9702092781629595, 16722: 0.9701855351358811, 47488: 0.9695029041869214}"
259,259,259,247119,"{'238557': 0.959293785221512, 2001: 0.9589281124943045, 63672: 0.9587621108394249, 64: 0.958080329282497, 29822: 0.9573602628270467}"
260,260,260,247266,"{14135: 0.9876498137403781, 8710: 0.9860117042528117, 37708: 0.9858781174690823, '243677': 0.9854620421808535, 8246: 0.9854281008078571}"
261,261,261,247279,"{85020: 0.9952659750229176, '197284': 0.994171951405765, 27974: 0.9944605453339626, 71847: 0.9942031789062442}"
262,262,262,247298,"{22748: 0.9820594016623994, '239209': 0.9812353925010108, 32899: 0.9811517885722314, 31121: 0.9809057300323286}"
263,263,263,247332,"{9414: 0.9958901154955687, 5071: 0.9956428507579405, '61885': 0.995504360930087, 5405: 0.9953875269174104}"
264,264,264,247395,"{'247394': 0.9938475531440885, 80935: 0.9942263143029217, 60013: 0.994047884128406, 30522: 0.9936914099638996}"
265,265,265,247407,"{18: 0.9693886127345925, 11576: 0.968669321580706, 43969: 0.9683995452196408, '245425': 0.9682697847124304, 44776: 0.9680695580590672}"
266,266,266,247414,"{78429: 0.9901726142454481, 218: 0.9892279959838065, '246309': 0.9890280787037026, 31601: 0.9889702384577566}"
267,267,267,247434,"{24433: 0.9955910836852637, '247225': 0.9953195631442697, 83149: 0.9952558072620973, 38513: 0.9950514613916583, 24431: 0.9950192249351664}"
268,268,268,247443,"{38807: 0.9867709609560349, 40639: 0.9867405629764068, 62435: 0.9859796029149286, '237702': 0.9859145455417004, 73348: 0.9853551460078172}"
269,269,269,247454,"{1968: 0.9771448589757227, 28373: 0.973687147874109, '240565': 0.9725134074151603, 31537: 0.9726382709756861}"
270,270,270,247590,"{'108247': 0.9681956476690742, 47802: 0.9685016876954021, 84332: 0.9674292318960845, 39891: 0.9661472156694992}"
271,271,271,247628,"{3458: 0.990041310046393, '205409': 0.9894090948279283, 22268: 0.9894381796524698, 6220: 0.9892259687306818}"
272,272,272,247681,"{'238435': 0.9866049210502279, 626: 0.9855664533885458, '227067': 0.984949465627203, 81550: 0.9848049400676123, 9932: 0.9846662765273092}"
273,273,273,247787,"{'181308': 0.987197766985772, '157324': 0.9866887142130997, 62947: 0.9866047023069684, 33846: 0.9856736863264313, 64038: 0.9855874257391601}"
274,274,274,247834,"{84326: 0.9871870011164311, '23406': 0.9869692252119976, '182413': 0.984233692526322, 541: 0.983986832670042, 5243: 0.9837606396439539}"
275,275,275,247837,"{6164: 0.9950405248836084, 31855: 0.994834966667003, 30536: 0.9946417166555875, '241649': 0.9941743584876447}"
276,276,276,247944,"{74852: 0.9792158017740955, 248: 0.9786215910917067, 2583: 0.9780035527550408, 49679: 0.9775798135231256, '196352': 0.9773020234621569}"
277,277,277,247983,"{44949: 0.9912085403397367, '223734': 0.9897950798704063, 20091: 0.9900143003434186, 50323: 0.9899024067158102}"
278,278,278,248068,"{39334: 0.9807052495444354, 8068: 0.9789480432112455, '228924': 0.9780540750840201, 22748: 0.978012032615302, 21190: 0.9779658417730178}"
279,279,279,248162,"{35090: 0.9889060344596491, 27031: 0.9868416654181835, '117920': 0.9860946557556703, 26827: 0.9860030091297813, 18833: 0.9858853132150412}"
280,280,280,248171,"{39839: 0.9969742181466806, '194734': 0.9966141589010032, 40326: 0.9966745206479646, 24639: 0.9966001883057153}"
281,281,281,248173,"{'248171': 0.9969824790923371, 40326: 0.9970796880875511, 48693: 0.9970529879421576, 13686: 0.9969824790923371}"
282,282,282,248174,"{'248173': 0.9972176145476248, '194734': 0.9970596557690689, 12737: 0.9970327913336384, 13686: 0.9969891469192482, 79243: 0.9969524139917428}"
283,283,283,248350,"{70660: 0.9877111315832787, '41333': 0.9868612418484624, '2057': 0.9857033118635758, 25490: 0.9856940841901, 9: 0.9855371421128545}"
284,284,284,248412,"{'211227': 0.9859732796553448, 12417: 0.9841529444911047, 15862: 0.9841193514103137, 84767: 0.9840345304411641, '226957': 0.983680448327404}"
285,285,285,248414,"{22628: 0.9802163716193644, 71091: 0.9793285344477978, '203474': 0.974919244885333, 8: 0.9745731877194409, 31808: 0.973727904328652}"
286,286,286,248415,"{52987: 0.9869605044921518, '228924': 0.9856059202853307, 11060: 0.9858892622558749, 9588: 0.9856187730089723}"
287,287,287,248429,"{12833: 0.970259416063764, '248187': 0.9681032484366129, 5320: 0.9683964079454382, 21692: 0.9663874728948801}"
288,288,288,248433,"{1013: 0.972497387865924, '160870': 0.9722909342321726, 26250: 0.9718141890479179, '233759': 0.9711113807171535, 29050: 0.9710329901368185}"
289,289,289,248536,"{34452: 0.9857457772774184, '234997': 0.9835798408551277, 28137: 0.984370592467112, 83284: 0.9831719534212606}"
290,290,290,248566,"{'248555': 0.9849774026460276, 3089: 0.9879404989209584, 474: 0.9858696376238661, 39565: 0.9849197627949386}"
291,291,291,248609,"{48339: 0.9904519680613052, 13771: 0.9903617559958495, '248597': 0.9901348706365619, 5171: 0.9901177235965007}"
292,292,292,248617,"{73394: 0.9900838107396361, 64436: 0.9893218066161916, 1978: 0.9891239078247696, 1183: 0.9883161447166477, '235020': 0.9882885287747457}"
293,293,293,248668,"{39608: 0.9863763232200715, 47058: 0.98427013446658, '248347': 0.9822518975637906, 30410: 0.9822078210036771}"
294,294,294,248673,"{29606: 0.9775813315617824, 13963: 0.9767704182068078, '75791': 0.9745925988903317, 28931: 0.9741117574554389}"
295,295,295,248697,"{64436: 0.9839728068683761, '247047': 0.9836935968255531, 22961: 0.9836469110117453, 2656: 0.9834381413986072}"
296,296,296,248719,"{4045: 0.9874799048336125, '246999': 0.9859737381328868, 67004: 0.986140702489358, 1633: 0.9859519436191861}"
297,297,297,248758,"{15732: 0.9874673937154089, 15733: 0.9872474985950724, 10237: 0.9871536207154519, '248671': 0.9867933885526846}"
298,298,298,248829,"{'245667': 0.9848989976534402, 71296: 0.9833023242531009, 34200: 0.9832008373808022, 69101: 0.9830721159018615}"
299,299,299,248836,"{645: 0.9961109017806619, 21016: 0.9956799840266344, '229882': 0.9950403731436193, 71950: 0.9947722961681622, 34518: 0.9947374770879742}"
300,300,300,248879,"{'239141': 0.9865298975552274, 59192: 0.9865550618483659, 66379: 0.9864640063402945, 57708: 0.985634564819788}"
301,301,301,248908,"{10168: 0.9829568191397766, '246420': 0.9822682067549349, 267: 0.9825996441035876, 74676: 0.9822368791513809}"
302,302,302,248919,"{'241476': 0.9782527475811286, 42578: 0.9778879481930417, 1141: 0.9772549766054069, 32115: 0.9770659803532287, 14846: 0.9766563036392518}"
303,303,303,248938,"{'128184': 0.9858682869126616, 51712: 0.9872700437664396, 73042: 0.9849107107713132, 1633: 0.9847893991186719}"
304,304,304,249073,"{'241394': 0.985994453367441, 26827: 0.9851400811546597, 24431: 0.984965815913502, 11141: 0.9848305365515598, 218: 0.9848227717982887}"
305,305,305,249217,"{'226957': 0.9597399559419728, 43308: 0.9580344569530614, '161236': 0.9579768128809556, 78730: 0.9575555767404101, 1050: 0.9572310623094678}"
306,306,306,249445,"{4944: 0.9851337918736031, '249442': 0.9834870562306733, 24895: 0.9835962921080239, 35937: 0.9835448110609386}"
307,307,307,249529,"{39725: 0.9856475246833376, 12061: 0.9848702112906969, '245425': 0.9828875372464229, 16902: 0.9837227632994537}"
308,308,308,249559,"{'188380': 0.9852030917361474, 5765: 0.9857177744300718, 127: 0.9855000409991492, 3089: 0.9852974277746747}"
309,309,309,249753,"{'248514': 0.9853583461804793, 12209: 0.9843294950200611, 37471: 0.9842655445240001, 3192: 0.9840401238104474}"
310,310,310,249755,"{80533: 0.9790866109242027, 9458: 0.9771099786427285, 26827: 0.9758974376526569, '233902': 0.9751639840546021}"
311,311,311,249809,"{21090: 0.9969268445583267, 23476: 0.9965537512865729, 23439: 0.9964547637874849, '248247': 0.996323993908063}"
312,312,312,249919,"{2427: 0.9880295835043734, '219570': 0.9865872570248905, 32853: 0.987034209072802, 71296: 0.9869175338737154}"
313,313,313,249991,"{3618: 0.9818362067121698, 26827: 0.9808009904018565, 4452: 0.9804624274996917, '87884': 0.9799453428646124, 5748: 0.979360177436563}"
314,314,314,250198,"{'246632': 0.9760602102583048, 14250: 0.9762458412711669, 51565: 0.975564902692545, 42353: 0.9753680457633226}"
