,Unnamed: 0.1,Unnamed: 0,original,duplicate
183,183,183,655360,"{37378: 0.9778888527493047, 101313: 0.9771518957674822, 97437: 0.9760842778595709, '654675': 0.9749781791148953}"
184,184,184,655433,"{80864: 0.9875905320477405, 35474: 0.9869298880379351, 112866: 0.9859032119858232, '636206': 0.9855966414529232, 1: 0.9855428314924912}"
185,185,185,655441,"{'560469': 0.9844876888336243, 43408: 0.9846191506941109, 42033: 0.9845803415526668, 89003: 0.9840339547869512}"
186,186,186,655502,"{99281: 0.9864152071479868, 101534: 0.9858919652482332, '562869': 0.9842492779420544, '585549': 0.9842461731405574, 49993: 0.984238220549578}"
187,187,187,655532,"{60138: 0.9818192499624461, '655360': 0.9810778186603122, 10375: 0.9811638756939435, 44483: 0.9809821131528785}"
188,188,188,655599,"{104246: 0.9838332086995712, 105659: 0.9833854356887858, 44287: 0.9827617631501906, 32106: 0.9825900774178776, '642443': 0.9816734310104747}"
189,189,189,655631,"{112884: 0.9886078042302826, '642107': 0.9876844762857199, 84540: 0.9871126460020065, 44111: 0.9866580656403853}"
190,190,190,655634,"{107125: 0.9869673376172434, '429476': 0.9852281791645066, '403836': 0.9851627255897462, 106555: 0.9849337860173619, 102537: 0.9842566116144803}"
191,191,191,655680,"{'502419': 0.9799351135068665, 891: 0.9803416715167355, 97607: 0.9798728428520784, 103175: 0.9793136784332593}"
192,192,192,655695,"{107703: 0.9901510372765385, '649203': 0.9899691042669484, 32871: 0.9898303553798725, 95933: 0.989816033636529, '603613': 0.9897263626488586}"
193,193,193,655945,"{106820: 0.9934507438995108, 97490: 0.9931989987591905, '651803': 0.992888913588248, 84891: 0.9928115059464239}"
194,194,194,655948,"{97437: 0.9812366206080942, '619032': 0.980626195908665, 114666: 0.9805926967425577, 98302: 0.9802842144209108, '272849': 0.9800513316216852}"
195,195,195,656106,"{109809: 0.9823722191868658, 110981: 0.9820952654414283, '651282': 0.9810241200592026, '655599': 0.980457536034498, 82378: 0.9799541362053956}"
196,196,196,656192,"{'624176': 0.984460907797603, '626598': 0.9818920901887633, 6997: 0.9815004697272596, 106110: 0.9812983639581273, 44403: 0.9809174500071678}"
197,197,197,656205,"{'578270': 0.9845985005110593, 110163: 0.9837555032287301, 112949: 0.9832676498465316, 42651: 0.9826009008987957}"
198,198,198,656235,"{102415: 0.9901510276828397, '619857': 0.9894646474220199, 47253: 0.9892880330128887, '652103': 0.9891496254144561, 97490: 0.989086851881297}"
199,199,199,656278,"{47456: 0.9787109523083011, 84941: 0.9760691826972354, '638986': 0.9757534220667267, 111194: 0.9754588901805984}"
200,200,200,656421,"{83412: 0.9883360716572119, '653108': 0.9862702912279647, 102992: 0.9857289559502463, 253: 0.9854305446161847}"
201,201,201,656433,"{'654625': 0.9849663688311979, 84532: 0.9844156384136272, 36623: 0.983830314976422, 101506: 0.983071166488067}"
202,202,202,656478,"{64238: 0.9902402145296989, '622163': 0.989688317046703, 19139: 0.989600228523019, 3129: 0.9894232139191678, 102467: 0.9892814287644602}"
203,203,203,656491,"{89619: 0.9856716788750748, '608934': 0.9832836706501225, 253: 0.9823925604910444, 46566: 0.9820843845902442}"
204,204,204,656496,"{101188: 0.9902860514657357, '649963': 0.9887133009248715, 101347: 0.988985590769027, 112893: 0.9889416928405519}"
205,205,205,656570,"{'645512': 0.9838263962940581, 96873: 0.9827875618830182, 99104: 0.9824790911122003, 49024: 0.9820389636516321}"
206,206,206,656578,"{'655378': 0.9808366598570356, 109288: 0.9822532524524644, 84180: 0.9811548775967485, 107579: 0.9810511889357654}"
207,207,207,656581,"{47301: 0.9843585749110239, '645335': 0.982883655405988, 51732: 0.9823522088135096, '627977': 0.9817023902545438, 51728: 0.981696508006047}"
208,208,208,656812,"{'488906': 0.9838885027930113, 94579: 0.9832221445934466, '441524': 0.9830995638456396, 64238: 0.9830794446306432, 36198: 0.9830142550515666}"
209,209,209,656887,"{1678: 0.9906043618166246, '516355': 0.9887924610588542, 37187: 0.9895748382793085, 22282: 0.9890273997132369}"
210,210,210,656894,"{'641779': 0.9887362960343716, 94411: 0.9876638900957898, 102415: 0.9875096659067325, 44785: 0.9870312768680772}"
211,211,211,656931,"{'336595': 0.9874255774061077, 22890: 0.9853036799410236, '438835': 0.9846458970730683, 49024: 0.9844417347454772, 108877: 0.9843517355555961}"
212,212,212,656974,"{113095: 0.9768017327745864, '649296': 0.9766975375962765, 37417: 0.9758224867087726, 5421: 0.9758204033242124, '627311': 0.974741962704236}"
213,213,213,657048,"{'647613': 0.9820111247647936, '576807': 0.9806465822451975, 33699: 0.9798979850981643, 40239: 0.9798327169915869, 23319: 0.9796735956447605}"
214,214,214,657099,"{99271: 0.9883690330516689, '593566': 0.9875291229736595, 95362: 0.9871558588536972, 22282: 0.9869421698068405}"
215,215,215,657131,"{'656544': 0.9931677803461114, 106712: 0.9940596604032196, 70738: 0.9940123169457776, 18519: 0.9930785063490638}"
216,216,216,657133,"{102415: 0.9884635544996598, 10375: 0.986785595116744, '387037': 0.9860795274001195, 106934: 0.9862466686204011}"
217,217,217,657157,"{'315175': 0.9849819095012642, 105516: 0.9838966616599123, 99466: 0.9829603805188237, '420269': 0.9827548600800535, 100717: 0.9826074250980669}"
218,218,218,657186,"{32106: 0.9850322230859963, '643665': 0.9806214661431506, 23477: 0.9806016164222854, 44287: 0.9804746885192194, '623881': 0.9794734023058091}"
219,219,219,657205,"{'478572': 0.9830047922922972, 74273: 0.9836938318386621, 18480: 0.9834502923395043, 44391: 0.9831124365515657}"
220,220,220,657217,"{52002: 0.980320849298198, 104932: 0.9793426149257508, 76194: 0.9791988157149382, '444314': 0.9791648591710636, '275709': 0.978807689796039}"
221,221,221,657226,"{110793: 0.9768688220614166, '636209': 0.9755150349632001, 52669: 0.9748263038664318, '650332': 0.9736085388316931, 100551: 0.9728264829800847}"
222,222,222,657284,"{6188: 0.9911313235430174, 31246: 0.990055816277572, 106923: 0.9885879404400437, '301126': 0.9863994747552538, '334281': 0.9862080638229752}"
223,223,223,657300,"{84891: 0.9945761386880192, '651803': 0.9945150441590681, '655945': 0.9941871665114413, 97942: 0.9941316642634337, 97490: 0.9936446105979077}"
224,224,224,657425,"{51728: 0.9864303569007263, 104937: 0.9856323478167175, 21360: 0.984229440152061, '629342': 0.9842145695074441, '592822': 0.9839432067087216}"
225,225,225,657457,"{32106: 0.9848152430880872, '596485': 0.9843957629877846, 43631: 0.9823597472810115, 31246: 0.9802980392605354, '587611': 0.9800020469971278}"
226,226,226,657552,"{47317: 0.9846542379914291, '628149': 0.9806128529652554, 33419: 0.9811416133954717, 94411: 0.9801510546908455}"
227,227,227,657593,"{95059: 0.995167698256603, 102279: 0.9951118362642314, 99618: 0.9948651389199933, 101097: 0.9945858011799295, '640005': 0.9945297741363383}"
228,228,228,657596,"{32726: 0.9970192533043587, 48587: 0.9966599351108073, '657594': 0.9958161090140057, 35716: 0.9960337771938678}"
229,229,229,657599,"{'457569': 0.986197786091895, 101506: 0.986185653323785, 31995: 0.985609301854539, 83636: 0.9849003448543072}"
230,230,230,657623,"{'655945': 0.9946127483692586, '651803': 0.9942909986904666, 112662: 0.9940248358579091, 102467: 0.9937707633383671, 101188: 0.9930315409144728}"
231,231,231,657880,"{99863: 0.9743719816386159, 94411: 0.9737589306452848, '642443': 0.9726420617828933, 103018: 0.9725567821514086, '650374': 0.9720636458358599}"
232,232,232,657886,"{104936: 0.9887388192766935, '626976': 0.9861280841511205, 101556: 0.9876523341089347, 100870: 0.986070043544118}"
233,233,233,657940,"{32218: 0.9857937279482819, 93686: 0.9850728991264639, '584672': 0.9849707108614961, 43571: 0.9847899724386425}"
234,234,234,658048,"{'643146': 0.9766448763504753, 96279: 0.9741087471436207, 93307: 0.9729844113257291, 102971: 0.972666443191651, 114031: 0.9726504574934725}"
235,235,235,658160,"{47151: 0.9835739212484236, 10076: 0.9821983338451158, '655433': 0.9817558537996425, '645547': 0.979750010102967, 84549: 0.9792830408082384}"
236,236,236,658174,"{34883: 0.9780655069623091, 91624: 0.9775306658281873, 111927: 0.9772078140724062, 46724: 0.9765433128552742, '481809': 0.9758745073804607}"
237,237,237,658204,"{97490: 0.985003778858528, '612221': 0.9848493243786746, '645061': 0.984797892109889, 102638: 0.9843282585687642, 109715: 0.9841694163551306}"
238,238,238,658447,"{37417: 0.9830557783613116, 64238: 0.9804354764351383, '581703': 0.9779247547174854, '644091': 0.9771921505051383, 94824: 0.9771687548924329}"
239,239,239,658449,"{98656: 0.9903607793136195, '647411': 0.9903090533775495, 113189: 0.9900409444872459, '647448': 0.9899968234619658, 56025: 0.9897917418964303}"
240,240,240,658515,"{'657305': 0.9871447618284969, 25111: 0.9886267739736944, 111194: 0.9874830525825261, 94832: 0.9868730076668609}"
241,241,241,658531,"{95662: 0.9855925999289271, 97490: 0.9851880231477952, '417891': 0.9846276812057879, 103018: 0.9843162546852722, 102467: 0.9842247107535517}"
242,242,242,658604,"{28729: 0.9649451919307308, 4639: 0.9644636931567487, '653970': 0.9620077910737348, 102440: 0.963218648586934}"
243,243,243,658752,"{'609172': 0.9880669799618471, 113246: 0.987115216485578, 101097: 0.9867004991988112, 57586: 0.9866916262226997, '646582': 0.9866797643048608}"
244,244,244,658774,"{60138: 0.9823841271016954, '567326': 0.9821506708353893, 74890: 0.9817777009053529, '587132': 0.9813583577435904, 83873: 0.9809010769101415}"
245,245,245,658782,"{102099: 0.9900860574964241, 46394: 0.9885255601305377, '612026': 0.9878493742547784, 111271: 0.9879093173498489}"
246,246,246,658788,"{61111: 0.9849757811696328, 43409: 0.984810207188332, '442426': 0.9846834036839107, '441426': 0.9843648367189817, 100793: 0.9842915018509512}"
247,247,247,658824,"{34645: 0.975540635192527, 46432: 0.9739229703588143, 44533: 0.9730214187485704, '650800': 0.9723148034874088}"
248,248,248,658827,"{'648728': 0.9773896415620437, 106822: 0.9774340650452735, 86037: 0.9752619211989274, 82902: 0.9751145918833589}"
249,249,249,658843,"{113189: 0.9916506132731873, '653900': 0.9913270497394058, '636806': 0.9903546347827225, 102467: 0.989706682835745, 64238: 0.9896367648905187}"
250,250,250,658853,"{'589465': 0.9775009626050284, 47319: 0.9781863555584981, 94411: 0.9778562430766641, 110777: 0.9774580295175809}"
251,251,251,658861,"{'658860': 0.9896494738741576, 28766: 0.9886098770002307, 102415: 0.9876716129990964, 84299: 0.9876406965631993, 108389: 0.9874231438731512}"
252,252,252,658863,"{99104: 0.982111883016525, '458649': 0.979106689788038, 40876: 0.9794511369766548, 112265: 0.979412459809758}"
253,253,253,658918,"{76194: 0.9873210422387168, 103018: 0.9860887778711865, '640388': 0.9849586929171456, 56886: 0.985065179638396}"
254,254,254,658962,"{84880: 0.9769290358229542, 51739: 0.9758731932033581, '648728': 0.9757027715674723, 51727: 0.9749949503673954, '658827': 0.9742094023124834}"
255,255,255,658980,"{'262354': 0.9863450154250581, 15065: 0.9841469674867916, 9186: 0.9832744466619843, 52972: 0.9831731649918556, '479807': 0.9830413458386437}"
256,256,256,658992,"{39826: 0.9905744781932273, 72102: 0.9891252502156023, 107127: 0.9890766524127983, 44785: 0.9887308602375897, '629280': 0.9885558634374028}"
257,257,257,659079,"{97939: 0.9848058888873144, '584296': 0.9837887681271634, 75241: 0.9836666347260379, 73847: 0.9831319060168611, 111950: 0.9829531545720288}"
258,258,258,659236,"{3647: 0.9894889555931857, '585580': 0.9875048990637706, 64238: 0.9884061433289815, 55642: 0.9882647316355879}"
259,259,259,659275,"{107624: 0.98007719417187, 36479: 0.9796671872847915, 47130: 0.9790718594492298, 103159: 0.9789971972145566, '643777': 0.9789704981494092}"
260,260,260,659298,"{40876: 0.9806214534502183, 113246: 0.9797042941852199, 99863: 0.9790903313525966, '281463': 0.9786588435775471}"
261,261,261,659316,"{105684: 0.9832341153405826, '527522': 0.9815781087340132, '628964': 0.9808540663516322, 49995: 0.9806901497741102, 90296: 0.9802754662331309}"
262,262,262,659353,"{76194: 0.9864765317813022, 34366: 0.9858715750729881, '501750': 0.9856723763563979, 110280: 0.9847754733511478, 97967: 0.9844004058602374}"
263,263,263,659548,"{'495211': 0.9869293757867498, 47319: 0.9869228442691155, 114763: 0.9863357121530103, 104513: 0.9860016001470153, '501927': 0.985636877888894}"
264,264,264,659570,"{97621: 0.9934053835190797, 101188: 0.9931640267039693, 60020: 0.9925114297852675, 49993: 0.9920013702303849, '469198': 0.9912934122543369}"
265,265,265,659584,"{'659583': 0.9817388131969484, 43408: 0.9818297063611306, 1: 0.9816858759557098, 48934: 0.981572698159115}"
266,266,266,659585,"{101390: 0.9831400437793997, '659584': 0.9819499553702395, 32132: 0.9819411216795692, 5805: 0.9815419514912496}"
267,267,267,659590,"{'659236': 0.9881453185551552, 114320: 0.9885100282942041, 10025: 0.9882983260030996, 891: 0.9879518519528002}"
268,268,268,659594,"{3897: 0.9871052462589596, 47391: 0.986552901591933, '598435': 0.9861612708208989, 108877: 0.9861759679886718}"
269,269,269,659607,"{34924: 0.9903617825941453, '566509': 0.9888166001957341, '572305': 0.9879548617892552, 10398: 0.9877229594987261, 74273: 0.9869020922786333}"
270,270,270,659901,"{94080: 0.9866678413901259, '620624': 0.9855006019829504, 93307: 0.984152801992205, '626158': 0.9837515043531024, 89349: 0.9834949989730445}"
271,271,271,659923,"{57586: 0.990880284783823, 891: 0.9900505988910082, '655234': 0.9890470111817554, 94831: 0.9888166900735842}"
272,272,272,659959,"{54508: 0.9813323955993122, '659316': 0.978398737976188, 111607: 0.9781603645025047, '557080': 0.9780223518912418, 13043: 0.9769037452663873}"
273,273,273,660172,"{'622374': 0.9857842574815234, 34418: 0.9815933546465466, '647457': 0.9813080097204627, 102868: 0.9810857427042473, 41094: 0.9807952498069782}"
274,274,274,660178,"{'208795': 0.9848180617977257, 1356: 0.9842976843840724, 102415: 0.9828796153202334, 102993: 0.9821804063604511, '436380': 0.9817909830837888}"
275,275,275,660400,"{48716: 0.9828076462441323, 13043: 0.9814310484204193, '658913': 0.9791596392833963, 27420: 0.9801224021645584}"
276,276,276,660407,"{'563861': 0.9899930097315646, 103195: 0.989860798904877, 97490: 0.9895071120210359, 87903: 0.9887477297067387, '228749': 0.9884428587276367}"
277,277,277,660413,"{104099: 0.9871546691389272, 47253: 0.9869221044918, '652507': 0.9863597275240473, 62521: 0.9858167218065942}"
278,278,278,660449,"{'592625': 0.9806658596289619, 4842: 0.9813292943982137, 551: 0.980958334306121, 107425: 0.9808028698858772}"
279,279,279,660454,"{102537: 0.9926187779081089, 102060: 0.9925555573606126, 114517: 0.992484521414502, '649327': 0.9920372787842304}"
280,280,280,660460,"{58492: 0.9827004977790197, 37570: 0.9794087309203522, '511570': 0.978090353085234, 5805: 0.97714002750435, 37417: 0.9769799588877365}"
281,281,281,660510,"{43631: 0.9900893602807308, 51728: 0.986197517277278, 42838: 0.985731591089271, '347843': 0.9837892747120499, '541945': 0.982969665429433}"
282,282,282,660515,"{84042: 0.9819996615078121, 86928: 0.9816416268289232, 58492: 0.9812814986769959, 5805: 0.9810230961768018, '658604': 0.980335622017712}"
283,283,283,660593,"{85093: 0.9873656005178303, '660465': 0.9870700468386615, 44391: 0.9867414917113566, 47319: 0.9867262985043698, 9015: 0.9864956074087259}"
284,284,284,660611,"{28777: 0.9910486733139874, 64238: 0.9909423141815751, '530076': 0.9902135214823132, 48174: 0.9899537402485102}"
285,285,285,660763,"{51736: 0.9909023618101626, 82865: 0.9885271807060735, '578743': 0.9875289560042629, 51727: 0.9873914479833804, '576538': 0.9867276553928991}"
286,286,286,660767,"{95933: 0.9885760388144796, '559521': 0.9884881767787365, 80864: 0.9875454465867369, '610175': 0.9874545656683825, 31736: 0.9873504463761718}"
287,287,287,660786,"{'635300': 0.9878708544202922, 50666: 0.9877727216938312, '611945': 0.9876503335679852, 4447: 0.9874548765069657, 27420: 0.9871655877349271}"
288,288,288,660832,"{1: 0.9900246212802173, 44391: 0.9899871410197514, 51732: 0.989771736526712, '342188': 0.9886984401178112, 32651: 0.9884254759240292}"
289,289,289,660854,"{'480195': 0.9898889057782772, 48174: 0.9895351606685284, 21360: 0.9883336129025128, 97490: 0.9882421553312296, '542205': 0.9882303226947597}"
290,290,290,660881,"{'660541': 0.9887304568644818, 112761: 0.9847429179568539, 60138: 0.9842245976635777, 87776: 0.9836411384750483, 10375: 0.9836033312052285}"
291,291,291,660921,"{'568229': 0.980913698501809, 47000: 0.9821438287979928, 9015: 0.9810177881105502, 1791: 0.9806695527485659}"
292,292,292,661018,"{'660981': 0.9941733557585913, 108950: 0.9945951009013064, 113922: 0.9941686055655327, 95933: 0.9937901771717143}"
293,293,293,661097,"{104678: 0.9809909659732774, '454972': 0.9784091885856567, 32159: 0.9793840711181416, 47000: 0.9784834110400701}"
294,294,294,661114,"{'579154': 0.9911234777864916, 102994: 0.992056660082482, 102060: 0.9917784613314968, 106594: 0.9917505926875028}"
295,295,295,661147,"{102415: 0.9869679759141249, '651282': 0.9842583612102845, 103195: 0.9841932230659515, 113252: 0.9841008649465253, '657880': 0.9837993081194124}"
296,296,296,661346,"{'656491': 0.9799119596556312, 27420: 0.981578778911406, 2395: 0.9813704364292463, 101413: 0.980111908947225}"
297,297,297,661422,"{43408: 0.9860855831120998, 108389: 0.9850834834854517, '660391': 0.9847471685183442, 90981: 0.984847717259088}"
298,298,298,661453,"{62622: 0.9764040399399302, 77564: 0.9745710751384465, 84181: 0.9727058761605617, '636780': 0.9722506098775664, 13043: 0.9718355861234506}"
299,299,299,661516,"{'648713': 0.988970993460158, '288002': 0.9876605330434578, 113252: 0.9874959864357071, 97490: 0.9872237679491304, 76820: 0.9871947205787338}"
300,300,300,661747,"{80499: 0.9843422806547706, 111472: 0.9840669807018418, '558744': 0.9830003349469312, 85573: 0.9829363243257373}"
301,301,301,661780,"{100870: 0.9900220424414096, 64238: 0.989805879549279, 60138: 0.9886790868224361, '661480': 0.9870337432688187, 4354: 0.9868141212216711}"
